payment_id,order_id,payment_method,payment_status,amount
52d2ec80-df5e-4c3c-9cd6-a6d065624b23,34751bcb-57b6-48d1-ba14-c481dbca3b8c,UPI,Success,135283.62
490f9894-3b24-4688-b2cb-9f035136953f,47fe9292-3c4a-452f-98b0-5a7e6f732bfd,UPI,Failed,3620.81
03b0e3ea-7785-40bf-824d-5c4b5a39d835,557b6542-588e-430c-ae10-33f1d732532b,Debit Card,Success,2956.01
315785ca-08a4-4879-9748-cedfee33c741,8441e01f-a98b-4a93-8364-c8f5b7f708a8,Net Banking,Success,2000.6
d3af9545-e02e-4980-bdcc-e0483e1d7763,eb7ab0e9-97ac-4d16-802c-d16f80141282,Net Banking,Success,14335.55
8437ec87-5499-4883-ae2c-262d3ceabe6b,bac1f2f2-d3a9-4212-a43f-d878a098f49b,Credit Card,Success,962.04
7f23ac37-2009-4ae9-9f61-8ac137058c0a,f3d1680a-6553-4c2b-8ffa-e9e26ed3b9dc,UPI,Success,336.36
80fed0a6-7e92-4f4f-a8db-2a7a6c94da83,588806c8-eeeb-49e3-af53-cb74365d9a05,UPI,Success,4444.1
17c66a31-bed4-4e7b-b8c7-24034244fd82,33440509-9482-4e1b-949d-2daf504511e8,Credit Card,Success,98584.79
93fe7411-f0ae-4053-bc3a-b15d4272bdf6,1b2fe750-af5a-4212-bd73-0d72ee21873c,,Success,1416.09
5ca29ebe-b52f-4331-940e-ee0623a2a838,440ddda7-5227-4084-a1f3-b2c15850b9ae,UPI,Success,165354.01
35f6ff17-25e7-47c6-999f-2e42337f3005,e6655439-4c9f-4caa-a192-0213578bccd6,Cash on Delivery,Success,105753.34
dd6d476a-bc01-498f-8bb5-0067216a4d35,12dbdaeb-3579-4f46-a005-27294193328d,UPI,Success,7125.5
fd04c27f-d4bf-412d-8d72-5dc48859fbd2,0cc31a2e-123a-4ce3-957f-aa59af86d412,,Success,116449.52
bdaee5c2-9892-45e6-976c-3656e5f1ae28,3c850996-25ea-4d62-b623-fc126d10dfb0,UPI,Success,2077.18
2950263e-8eb6-45e5-a835-1051ac7dd7f3,9f94baa5-6258-413b-a057-a052bcc91c4d,Cash on Delivery,Failed,11771.57
0231915b-9e39-4f51-9226-84405ff46b6d,cfab2329-c0ce-49ea-b4d0-b812a19acb58,UPI,Success,5077.36
df85d2bd-93bb-4681-8e1c-51625e2f5e7b,8071c659-dbd9-40e2-9bae-2e6c010a1498,Credit Card,Success,2649.98
c9ced7b3-f5fb-45a2-9961-d3afddfd37ce,2ea62761-b221-49d0-a321-87d3628aa1c4,Cash on Delivery,Success,58420.45
c2e8ee0d-577a-45ca-89c5-011b73aeb491,ebba8b36-aeda-43e1-ad12-aa59c1336bdb,,Success,73959.79
36daa2aa-6878-4752-8af5-ff3744d3d641,a141f66c-6ba9-43c5-a78d-655c84cb30a1,Net Banking,Success,10017.86
66479c91-4385-4acc-8f66-64dc36008479,87448f1d-2d3e-4996-8a0a-c7c4d6b1902e,Debit Card,Success,147269.8
e11b55f0-0a13-4a89-9c32-875652c226a3,18928133-9f17-4156-a6c8-0e0f7a5ddbe5,U.P.I,Success,596.32
15180355-6ef9-4afb-aa8d-2f6542601393,700802d9-fc1d-4a34-aa14-909bb4e95baa,UPI,Success,90366.71
aa4c7cb1-a15a-4221-a758-b5bc3308bbca,f16bc6ec-ff05-4a4a-ad22-014c877f9a4a,,Success,111882.42
5d0e968a-f6bd-40db-bd0a-b189b3ecac3c,e4a5b460-6fdb-4cdb-aec2-5edf10027def,Credit Card,Success,25512.76
f6fd9e74-5be3-4780-ba39-322daf62322b,6b09c7d7-4b10-4ee7-9b05-20b2b7749737,Credit Card,,2500.26
653ea31c-a5e2-4616-aa55-e170f04d70bb,37134cbc-40a9-41b9-8ced-f97ee72a3768,Net Banking,Pending,119722.52
1b594ad9-29ee-4273-a58d-7bae68cbc054,6512c041-abe8-49d5-9b8c-d79e0638deea,Cash on Delivery,Success,1354.19
8140cc70-860f-4be5-9cc6-ad6af98b8f2d,588ca2e7-74e8-41e8-9a80-ab561dcb81fc,CreditCard,Success,98764.45
be529c92-46d6-44d4-a5a3-9f47f3e20e26,fc91c3f2-3112-43c8-a9b5-b3b8fbd3c6d9,Credit Card,Success,1883.44
881d72a8-8240-43b0-9b84-b7d55a4477f3,30afedbb-ecfa-4dd5-be50-f67fc0af4fdd,UPI,Pending,8284.11
b6e1b94c-c55e-45ad-8ab7-a706e0715adc,b6df3465-f7e5-4ab2-9136-3fcc8d4ad0c2,Credit Card,Success,84721.2
bcedd91a-2415-4d60-8f92-cf40bdfced04,31725d74-db5d-4b07-9977-4ebc2bbccf1f,UPI,Success,4172.63
9be17b80-6dd7-4ce5-97cd-6ea1f01e3e03,c44331ff-9999-4c4c-b0ac-1902e64c3eec,UPI,Success,2830.5
a59fa498-24dd-4814-aad9-088c2df6f8b0,b0749781-ed89-4f98-9e68-39e90c6dc379,UPI,Failed,3410.21
3e5ba564-d6a8-4387-9b00-6b81d584f56d,a8bcdd7c-6276-46ff-82da-f45f5d1c9404,UPI,Success,8404.88
7b732aff-0b70-416a-8902-b135478b86b2,7ea398e0-3628-4348-bd11-b44f9115bec3,UPI,Success,715.7
67440543-89db-489e-bd86-48d306643ed3,1f4b8dc2-affb-4ca6-98ca-bc466287e161,Debit Card,Success,-647682.42
4579e0e0-6af0-4528-bb8c-b0b6caf6adfa,6d291f9d-f109-4f5a-ba74-a90894659d37,Debit Card,Success,3662.56
95ae4b0a-fcd0-40ac-84ca-6dbb9afc7630,bb1f4aee-b6c2-4c52-a466-88dc192ef9b1,Cash on Delivery,Success,2117.34
7f7c26f1-9912-4148-9076-3e1a712870a6,814b2ddd-2a77-460f-9e33-bdd8e2575ae8,Debit Card,Refunded,149587.82
38efc85d-c900-445e-9e99-a6f4dd483594,13d1ffd0-f80b-4a4b-8a4a-e86e9ceffcc7,Credit Card,Success,14747.53
490f26fc-3497-40d8-8891-fa61ca3fd585,2743b76d-cde2-48dc-8d49-b8a99c6843d8,UPI,Success,19515.02
17955b1a-1ce1-4050-bc75-55fc53f74b5a,fc706252-271f-4408-9a74-aacdf7e5d8e2,Credit Card,Success,18122.8
8a979812-b9e9-4289-b6f7-e450fc7e2955,4a5d6363-082f-4643-be75-402b532f5b7f,Debit Card,Success,3581.94
0fa651a4-707e-4466-9429-2116b6f0b6db,5bdd7dda-2987-4ccf-9b93-19f1c2a95ddf,Debit Card,Success,512.66
312df8ea-aeac-4ada-b71e-5f2005313adc,d06f81f9-8d60-4994-b3c8-9af03ef407a6,,Success,108550.22
fb0c38c2-2589-4ba4-a002-82955c2a3f05,05b429c7-927b-4370-b46a-5df5dc72459e,Debit Card,Success,3978.19
34ccf9d9-0a03-4192-921d-31662c610dc7,c5d698a1-1c5c-4611-b437-6d9e17b419f8,UPI,Refunded,182480.91
a78df40a-a86d-47c1-b1f9-e44214e9c94d,7d7d8474-1f90-4d3a-8032-712cbf57d868,Cash on Delivery,Success,2787.4
9da09c85-2abb-4ce2-b1c7-ffc2540bbddc,fef59b3d-a3d5-48d9-8429-c4eb34fe5464,Debit Card,Success,75116.24
f240011f-0268-42c2-8f98-6dfbf907da77,848e7fb1-356e-48a5-afa7-b9476946930d,UPI,Failed,889.91
dc3b352c-860b-4259-be43-c7b008524f87,9d6ff8e1-0d16-4aa3-983b-00b7509d571a,,Success,3220.11
0103c532-5840-443b-89a8-1f5e2b572aed,ba246183-d58d-4dee-8b10-142d21143ccc,Net Banking,Success,3081.04
a4505949-7eb6-407f-946c-deec501b4996,b1a4c65c-b054-4284-9589-cf92fedb5e13,Credit Card,Success,107236.61
83d708c3-a4b3-44b3-9e8c-0400f700e03c,4c4cb7c5-958c-41c0-8281-e8d39362126c,Credit Card,Success,3313.38
faf74b4f-7c0c-47d1-a251-63e2e733f5de,1a25803c-876f-4f21-9db0-3b565a0165dc,UPI,Refunded,6479.38
5866d9bd-599e-40b9-bffe-cbdaf941f898,eb9d2878-3c5e-4185-8b9b-eab85ec379e1,Credit Card,Success,2073.6
c6d07967-ec0e-48f6-b030-8d2def3637ef,6dfecfca-1a56-4e7d-917c-26207bc019c0,,Success,5330.85
94ebb86f-6311-4198-9197-0a77c5613f42,0765acae-a4d0-4f23-ad21-b971e55bf16e,upi,Success,6856.8
f94d97b4-c80b-42c7-8815-114824eb6147,b61b5932-c2c0-4774-bf12-67e50a6cf119,Net Banking,Success,20528.58
3c917378-cec6-411e-b831-44ff7fcdaf44,1b03c05d-0301-41e6-8788-87e036292bef,UPI,Success,3783.93
fe1aa9a4-b3aa-49a4-8d00-8ca42a8ad3a8,8196a633-a0b6-4d90-88b1-93b73d90ee09,UPI,Success,25929.72
ab193c51-c76c-4d9a-a8b8-2800b79b571f,9bbb1631-604e-49ef-8c02-81e44cb3b020,Cash on Delivery,Success,37400.47
1ad98990-af61-4d18-98c6-4c2ae34da7d2,a85580fb-ed2b-4d74-80bb-4bcd80bdb175,,Success,9292.48
e445c969-b975-4433-b815-42f6f578aa2c,7fda5a64-1d96-4bc9-a04c-7e14e0dba8c4,Credit Card,Success,11137.63
70a3c8b1-a3f2-4c7b-898f-5f2ae4998276,901c4071-f2ad-4682-a096-7af01251c3ec,Cash on Delivery,Success,2857.25
36324a1e-6a3b-45ee-aab9-bd9368ff4d6f,ced6d523-0d19-4fec-953e-2e6a54ed1fc2,UPI,Success,1120.09
ef24e85d-b81e-490a-88f5-a4ae3aec56b5,77ff091d-8f72-4a2a-97fc-281401e57de4,Credit Card,Success,62453.04
2cf98e52-c086-45a4-8b07-152e51db1921,9927cb76-2f5e-4c0d-af56-c72284135243,UPI,Success,1758.6
e95c9a27-8ffa-45ee-a5e6-756b996c9aef,e277fc2c-102d-4627-a5b2-e4b7a72f5564,Net Banking,Success,175245.84
d83cb500-370b-4ff0-bd0b-ee7a2575727d,d09b45db-6ba8-454f-ab88-90870ec57593,Net Banking,Success,87460.84
1457f084-cb0d-4006-8dbe-7d493c311266,54227165-bf0a-4474-a51a-fd344898eed3,Debit Card,Success,7903.71
290b91cf-4332-454c-bdba-e39a14a68ddc,e46b9809-7040-4d82-a591-cf6fa6a37ed6,UPI,Success,3013.38
5e9aee5c-00aa-438a-9645-83569831ee66,3a0f27be-5edb-4a03-9a3d-c86bcfabe5a5,,Success,772.27
f53f81ff-25e2-4be7-9830-dea89b2c5450,3be6bf80-47b1-448d-b3c3-8cf7383f165b,UPI,Success,79342.89
281017e6-a87a-4fe0-bfea-ae9f27b327c1,6d6fe4d7-0b9c-47c2-974d-8407b2a9cdba,Credit Card,Success,176172.95
58c3b872-1ea3-4dcb-bec5-2453aa8c3680,d190e9f6-40dc-4b17-8d87-e77af69a28dc,UPI,Failed,8068.01
f6526dff-04ea-4815-96c0-bd182761f086,2dedcbc8-a319-4623-beb2-c71e66ade9b3,Credit Card,Success,24593.31
fb1e7ba3-7a41-46bc-8612-7ed8f91e45e9,a806cd9e-1b3a-4a06-8b6c-c2622884f211,Credit Card,Success,5035.49
bedb80ff-f889-462b-892d-92b79cd014e8,a1e80af8-a64b-46f0-a6a9-c0e5ed564e83,UPI,Refunded,218331.34
4a920546-b53d-4582-a82f-32a0fbc893cf,742df173-709f-4888-a9ef-585afe428800,UPI,Success,3008.8
99a567f7-45e0-49dc-b546-3ebb00f207ad,2d71ec68-f238-4f6c-b0f4-44ed47c481f4,UPI,Success,346906.26
c68c4805-b6c1-4094-a54d-bc8033c1f836,9bb17456-4f70-4210-981f-9f60305f5947,UPI,Refunded,110906.62
fc1e95a7-6ae8-43c7-b4b8-c77c4ef07306,f62926d2-d635-4b82-a3b7-bbb48d9f20e0,UPI,Success,2105.82
ad3ff235-0920-42fa-b19a-c6f1a8fdd3f1,b60d32aa-7c33-4640-aba9-b710e3ed5088,Net Banking,,82274.27
2edc917c-1685-4749-a17f-9d56209ac1dd,78f9b7ed-7956-4c20-afe4-0394e8331fe1,Credit Card,Success,31768.43
c39f7cb3-ab6e-4f74-953c-299dc9a459e6,9c4ed16c-9716-44a5-85bb-2955591a133e,,Failed,645662.07
dd619baa-23f9-487e-a7cc-81ae8d3544cb,8e75b699-c9a7-4848-b902-4373025bf0d5,UPI,Success,16279.0
bcabd15c-1292-41b3-af8c-bd479c79075c,c0ead577-c037-4be9-9715-410f509171c8,Debit Card,Success,8700.05
97176118-e30c-40b9-9ef2-e82f82302d3f,089fb79c-e8e3-46c3-952f-3a0f1964155d,net banking,Success,6515.37
ee8527fd-314f-4529-8bd5-27c4901e184a,f0f114a9-e0f6-4c0a-b522-a052e332d390,UPI,Refunded,641.22
936f45bd-9a8b-4f6e-b741-a234f92d7ad8,e5a319d5-3d26-4ad8-b3e0-01b496254242,UPI,Success,33292.62
6b29ff44-2e76-413c-b6be-387169fc03ee,db9088fb-f3fd-484b-8ddb-ae8981aadf11,UPI,Success,93627.97
a21d0032-169d-440c-9ff8-6e80e0259817,b740470d-3cfc-4caf-bc9b-590a4e2ebde4,Credit Card,Refunded,97276.17
2c0175b0-d76d-4b2a-9d7b-1b49e6b7e646,ba47fb1c-748a-4540-be93-fbd546ce7885,Cash on Delivery,Success,13593.12
d7ea6381-7ab7-4c72-a844-e3250f275ba6,91f6bc16-75e9-43a7-b625-40f634585af0,UPI,Success,11209.06
fc6840b4-fa0a-49fa-9094-a0d731974b05,2471254d-b9a6-4abd-a417-e6f0b3aa307e,credit card,Success,742.37
a4c9cf73-f3f6-481f-9e8a-2544998992ce,fa93998b-1684-4ce3-b09d-69f8f66f49a2,Net Banking,Success,3009.82
d9d13372-436c-4495-9a1c-048b5cf78d8f,132f5ed8-e110-4b4d-ac1f-47b5b7d8a34a,UPI,Success,204418.53
503033d7-56cf-42fc-bd3c-b03cd5990dbb,bd0188e6-b200-4a5f-bfc5-66ff84787a4c,UPI,Success,16688.73
c113624e-eb5a-4eb7-b849-a79087385ed6,c6560a24-247f-4694-a72a-cb1319e2e219,Net Banking,Refunded,84432.57
1cc4c83c-c820-4344-8e48-66c36bd6f395,27fe5201-faae-435f-aaed-95feee96ff2c,Cash on Delivery,Failed,150298.32
51103bfe-5a48-4f3b-9a03-5e8b666b11ee,4a83629b-c301-49f8-94bd-829d25d16d76,UPI,Success,7397.08
14b6c254-1502-4c6d-a970-a20fa88bde47,2d57b589-1d46-44d7-8f74-0c1ce1235795,,Success,8310.5
69d79e0d-c9f2-4bc7-9d2b-a39b7c861b9a,32ca89fd-285c-48f3-8610-6cc7b59fca1b,Debit Card,unknown_status,6185.47
3db0829c-f5bc-480a-8b47-10f191f9b3f2,f40959d5-9732-49de-b255-dfc491d97814,Debit Card,Success,86893.73
0b7dfc31-28cc-44d4-afac-187ccd0d45db,3ef61269-b063-404f-95b9-88336e0babde,,Success,577.25
b747133a-b9e3-4126-91fc-c8ffe5bd7da0,076a7a52-987e-4bcf-8ec5-4f2177e7d408,Debit Card,Success,163910.74
e2e8f4ee-e1fe-4b85-854e-b8a4c817907a,fe4e99b0-a508-4ad0-a328-a1a4fec8fcfc,UPI,Success,1076.36
6f0c9234-fbcd-4efb-9259-d7920b525790,c82f597e-575e-4518-ad83-58aac2bc5c51,UPI,Refunded,9319.55
c4fabcc7-fb4a-4482-8db2-207fbd5f7946,09bb8c13-d71c-47ea-beda-ae60fb480d12,Cash on Delivery,Success,5000.56
4c3b0ed2-daf2-4748-85b4-73e6cbb3b96c,3412f1e8-3064-4c5e-aa6e-5fee8e95a93f,Cash on Delivery,Success,478.39
4e545eda-29ab-4fff-8cc7-b63bfcf7968d,15426ea0-6da0-4fd7-822e-c913957a4c82,Cash on Delivery,Success,801.41
428c20c6-8017-4b1f-b6ee-364eefa655f6,023d4419-bb33-4ab5-97c7-c4193394a8a7,credit card,Success,686.84
7e31f689-7f3f-4b33-b45c-1536db0c0069,070e6f78-6bf0-487a-a47e-fa5971b16983,UPI,Success,2638.76
bb033500-8213-4a14-b548-82fa6406a940,6d45e560-ef22-4bbd-a45a-d8dd9b88aed6,Debit Card,Refunded,17803.75
9cd51ac3-9d0e-40e7-80d5-b7b387e0af3e,0d2f166c-b6e6-4e60-bb19-da27ca5aa527,,Success,1025.25
b74d4ce3-f286-4512-b980-1590e30ec13b,b9f0a7f7-11aa-4b7f-bee9-8f2eb8b11012,Net Banking,Success,18683.92
cc1b95c5-18c5-43c3-a33d-ac18358868cd,7bfd3043-4cdd-4a3e-884c-6784d4bc6498,Cash on Delivery,Success,8050.63
1c3430ae-18f4-4fe1-a606-cffc742c5e1b,9eaf8dd8-3162-447e-80fe-13559d410b8a,UPI,Success,-16467.57
7fcf503c-fd19-461c-90f7-58e9930c89f6,cd98d2ee-7e5c-49d4-8acd-41cb023db88d,Debit Card,Success,38185.96
291bbaed-79ec-41ac-bdb1-f5e07ec7680f,55442f53-baf4-467e-96fc-c626750d729f,Credit Card,Failed,397623.66
6d16b195-2165-46d9-8b53-9bcdaf725813,335cf09e-ca6b-42b9-9106-de77766368d5,Debit Card,Success,83212.46
ce722d40-7ee6-4438-9ba4-c37da47ae8b9,292ab3fe-b75d-4141-ab55-e28631640af2,UPI,Refunded,91469.14
1ff984b9-8707-40ca-a4a1-91bc74f68aec,535d793e-97bd-49b7-b27d-37cee6ef964d,Credit Card,Refunded,31935.89
5939e55d-93b1-4a22-a6ab-84d11d7dc7e1,a23195f4-ec2b-4c18-a657-c86fa71f2524,Debit Card,Success,288191.48
9431a547-eb31-420d-be60-33513fcb5c39,500694ba-2ad0-4996-bf80-cd7fbb7e6090,Credit Card,Success,105177.36
ec5efb4c-85bf-4ab4-84fa-57e8b4652808,0c1e7e76-9e89-4d8d-8cbc-673e6ad892ba,Cash on Delivery,Success,6454.96
c967cd0c-7ef3-46be-bb8b-b0ded026fb66,5d0629bb-a3f5-4647-a0f9-7a21ee8a865a,UPI,Success,3850.16
5b843f70-0bae-4399-8dac-130947d00a05,4e5632d4-c7bf-451e-b600-7a6205409596,UPI,Success,3429.95
84849389-2cb3-421e-a536-340b52cff723,e5dc47ed-5b9a-4c7d-a910-1132717d48cd,Cash on Delivery,Pending,2369.88
fb808081-05a3-4ec9-8297-6a4d3053f619,c7058b1a-bf46-4d9b-9141-791646a0c314,Net Banking,Success,3127.18
c3aadeb8-4853-4c6e-9d0d-8562fd2caa15,f17a354d-3644-4db5-bbfa-071eb3f7a19d,UPI,Refunded,5256.45
1f090fd8-7266-4233-bdb3-bdd3fd5351c6,2e395cc9-cb80-4f57-9542-20ae3dffcd64,UPI,Success,3451.44
edb59169-5775-48c2-b60c-7e24475a5414,24b977a4-e182-469e-ac44-b344def4b8e3,Cash on Delivery,Success,6749.46
b61787ac-7b54-4a1d-b4cc-d0eb3cf6445c,f0eabea4-cbea-43dc-8d36-cf05eb9c5aef,Cash on Delivery,Success,42139.46
31070d88-932a-4c18-b719-c056dfacebb3,4235d2dc-ca5e-4111-baac-2cbca4aa380d,Cash on Delivery,Success,48330.32
8787b455-b43f-4a9d-8df0-2756d344cc98,4367c8d4-9e9c-4be6-a3bc-fb3731e42c7b,Cash on Delivery,Success,13602.7
517820bf-5969-4a20-a125-6bc142de605b,8bc0508b-3226-47bf-b537-7633ead25e30,UPI,Success,3096.64
31b911fc-597b-44b1-980e-017f4f4b524a,3d70cfa7-7939-4644-81b4-4545d03d1041,UPI,Success,306340.97
9d41604f-993b-425c-82a6-d8579061c3ec,b1771c5d-6395-4f7d-828a-c03005a02324,UPI,Success,96924.73
75ba1e03-43fe-4b8b-abd7-7c7b7418d9c4,12ef16ef-0e16-4561-ba4f-d7af329a3b93,Credit Card,Success,8359.95
15bb333b-c41e-4f06-9cf7-af45b5eed0a9,7cd6f2b6-a793-49ea-9ed7-59bee90da825,Credit Card,,142749.58
82bb4408-0316-4800-acc9-f1cd2fadebb0,84aca170-2e42-455b-a814-f6abd4b5909d,Credit Card,Success,1847.46
f6efa91e-e13c-49d9-a4ee-919c801cd1b5,29bc1b3e-46d1-4c1e-8b0a-4863133d3082,UPI,Success,2257.12
a31cab9a-252d-4d33-a974-5cee1e75fb01,ccda1866-4a99-415f-b550-fb2f0ae0facc,UPI,Success,273663.48
3219dcf7-7e07-4d95-bccb-d5c0c0a01db8,e0701ffb-6ae0-4c88-8330-81b9da7819de,Debit Card,Success,2325.78
77faef63-3a38-485b-b623-be6b7806a259,0cf3e0f4-7194-45d4-ab0d-12a1d485a2a4,Credit Card,Success,127579.96
c7b54f83-2c7a-4d1e-879b-22eca215aabb,6a9e576d-1d66-4aff-9911-1e7696e24630,UPI,Success,2408.06
2d86ef6e-082f-4c65-ad48-2c42c8f7b7c9,b10eeae2-d36d-4959-b6ae-05d75ab7091f,UPI,Success,543.74
bd37ac45-db0b-44d1-98e1-382e0f470db5,7385301b-7f4f-4f17-8828-7cd1a9eccd4f,UPI,Success,221151.3
04f2b25d-8679-4df3-b496-65bde2ef20cb,ORDER_ID_GHOST_4776ac8e,Credit Card,Success,15846.23
24fd4dec-a7c7-46bf-b275-028f9fbb01b4,2ac09101-5693-4dea-a56b-240ec8c7ba31,Net Banking,Success,5821.51
63918384-ae2a-4c3c-8b5a-2cb8e55b6ba9,7ab46f22-2a85-414e-81d5-809c8518ec04,Credit Card,Success,3353.14
8b1b1181-c933-421d-ac63-b26eba8f64c8,87445cd5-c79e-4499-a89b-a8441e483e1a,Debit Card,Success,6151.11
456517ed-0ca7-42a8-a22c-dea47a28f3da,d44007f1-875d-485b-b074-d4deb12f009f,UPI,Success,4502.79
7a7a1fce-d2c6-4726-a84d-c6339bf732a5,9997b184-8808-4b3a-9d24-36c8fa4cb451,,Success,121840.26
bdf0492f-9942-4a7c-883b-9689af7cc183,1b1ad43d-02b8-4f39-bf1c-9b9b4e249553,UPI,Refunded,1992.6
a9345ce5-0dff-4f36-8a7f-cd779fe605dc,466af1c7-007a-42f0-be71-19eecfdd2ef6,UPI,Success,20642.79
47f59c4d-fb93-42cc-87a0-a4da52a3939e,1e8f8305-4f7b-4d83-a439-658d17aed461,Debit Card,Success,71771.1
39f0c22f-cd0c-4d1a-b0ed-1afbdf9f8d1d,9186a91a-d8f9-404a-8b33-9cd51342f566,UPI,Success,13083.97
1b7e8343-571f-4803-b247-6d467d224446,d024e74c-2301-499a-8809-f893bfe19489,UPI,Success,2878.26
282733f8-b2c7-4b8c-97d3-28d044197fd3,8f6121f4-a390-4cf6-ba18-ea1f6528e612,UPI,Success,342106.88
7229406a-3786-4bed-abf8-cd35316355d1,ea92a92d-6b6d-4752-9b25-99f27d5b801c,UPI,Pending,170734.42
3b45e3ce-b99e-4a5f-9d48-0202d128aa33,ce794518-008b-4495-b9fc-b38259d0a9ce,Cash on Delivery,Success,480.39
05a0d7b6-a66d-44b7-9adf-2b2780adcf8a,9121a2a1-7d99-49a7-a26a-c0554019f8c0,,Success,7590.72
486141bc-10bd-42dc-bc44-75210c277000,cf81f093-5b8c-4af4-ba03-59b5e70d072b,UPI,Success,164427.7
1064a411-334f-4eef-ae7e-fe422957cfd5,5ed26a8a-c5d9-4cb0-b586-b01d32582c7b,Credit Card,Success,202290.93
a6b9d996-4777-4fc4-b144-d1cf2b5deac0,395b347c-c187-4d39-8ed6-93db82a60f89,UPI,Success,12308.28
5611dbd9-8edc-4e7a-a655-c7a6bbaeb226,4dd84b4b-5522-4a2c-9429-14beeb94a9c4,,Success,3200.99
101b5f6d-dac2-499e-8a40-a5be2fdd7df9,b40d3f5a-1bd2-49da-8ab8-cca5a2075cfa,UPI,Success,115378.05
81084505-44dd-48b1-8d6b-1445b9722b30,98eb6bf1-1c02-498e-b8cc-ffb756804e90,UPI,Success,59064.54
aca2efa4-f68f-46d7-a44c-87fa88fff5e1,d9e0483a-cba2-45b4-92b1-cfa1a633a43e,Debit Card,Success,83431.28
686583d9-b33a-429b-a071-04b124152bd0,d7735b27-5dcf-46fb-a485-a0b0f59565d9,Credit Card,Success,118067.64
cd1903b3-b65c-4579-a139-a7a212b8eac7,eda3cf3e-e77d-43d8-a949-23868b9c79a3,Credit Card,Success,4930.35
42c6e05d-15f5-4134-aca2-d88ed37e43aa,e925f0c0-75a8-4fcb-965e-ea94cfcf2d4b,UPI,Success,24029.47
619bb521-3330-4589-92b6-d4da3b9b03c8,43573267-21a7-4835-b899-c112d5c2eb97,,Success,1590.74
de5215d4-43ea-46bf-8a3e-3164c6e126ea,0fd6bdfa-074a-44ff-a6fc-c3a51c53e547,Credit Card,,229683.72
5e623c65-588a-4479-aa58-f0ffda8b80ba,6e2fdb2b-dfcb-4c08-bc07-99ff196f31b2,UPI,Failed,22074.45
237585a5-1d13-4de8-b0ff-bfb5f1ce7540,92363ab2-1a35-49bd-ac16-943e4b71cbf7,Debit Card,Success,93754.34
6053fe8c-7eab-4e68-9910-54cf778b4f00,4d6a313c-82a1-4846-892f-92f82cd61df2,Debit Card,Failed,2601.96
57f7e4fc-df20-495a-b317-625ed8c0ae5a,3a54ec3e-62ae-42b4-a235-8a1a26e429b2,UPI,Failed,468.93
1986d384-269d-4038-8407-c9eaa877401f,636aa95d-22f1-4dde-ab8c-2102d03d68de,UPI,unknown_status,430.04
d5db421a-124e-4548-9d5f-207c8e2ffca5,83c921ce-031e-48e5-8f5e-c1395874b819,UPI,Success,159030.14
81b26be8-d119-4b40-a576-c03f73a6e122,91c0ffaf-7a51-4784-b08d-a2e2d9e40f3c,UPI,Success,179705.7
ae3e1aaf-e452-4095-83e9-44665968eb73,4371645b-b70a-4e37-a47c-6a5a9fbf3d85,CreditCard,Success,34919.69
4c04197b-9d55-467d-9207-fa2b1b887d6b,2fa58972-3aa4-4b2f-b95c-5eacae9994b1,UPI,Success,2408.44
675922d3-d1cd-46da-a09c-406e161b3d93,c0690dff-e3ca-4587-956a-0d8872cf3395,Credit Card,Success,39574.72
05750edd-926b-4235-b300-94fb0358d06a,6700c2ad-b122-4f09-b740-e68c77a14dfd,UPI,Pending,47383.0
b0c03f69-bc62-47a7-9bb0-e960a9afe241,2280fc23-0bce-457d-999f-f5e3ac316a85,Debit Card,Success,419.63
bc82f74e-b6bc-40fb-891a-941a8e668a5d,4f9e3f8e-ad9b-46e6-bbb9-cb43d5b50403,,Success,11122.47
61efc9dd-e675-4357-b89b-99973fd3f8a0,e57b0ed5-793d-4a99-9040-ab6fc72f6a5e,UPI,Success,114216.14
0b05a40e-7534-4ad0-be05-ac211fcf687e,ec6b5be5-438c-410a-b4dc-5318b0683584,Debit Card,Success,4067.54
cdacc67e-e4c7-497d-b702-11e884a6e015,7f191b02-83d9-4e31-b2d6-0ed78c9d6029,UPI,Success,32066.88
031a0cff-6e47-4aaf-9a10-e1c8229d33be,9d6fa0fa-96a2-4394-8d43-92efdde6e994,Credit Card,Success,5424.79
e34468ac-0d0b-4145-b42b-62ec09653d0c,12816290-2e63-4fa1-b280-8723d6f6e49e,,Success,1220.76
9b62f338-c058-4412-bf22-01cb31dfea90,74cfd555-8c26-4478-af3b-900ccb2066e4,,Success,2897.04
419389fa-1c59-40c2-917d-bc853eb6117b,651f8743-c7bd-4658-820d-2372fca5ac53,UPI,Pending,62802.63
b29fe8ef-b82a-4738-9964-feff54f36e4f,1853d72c-a90a-4fd0-b969-b7a7f7fd3bae,Credit Card,Refunded,9649.64
df234363-fd26-4772-aee4-aa1ce39c3377,526554b5-b561-4548-a5eb-911a9688f7dc,UPI,Refunded,64853.76
54cf7dc1-4d69-4b70-a945-056c2eae3d77,22e1bcea-cbb3-4dee-875a-95e5f1c99d57,Debit Card,Success,114953.95
3511e695-57b7-4ffb-8a25-57f09b0ceb14,6531e41e-94cb-450c-ab89-a832cd907277,NETBANKING,Success,64713.27
bfe1267f-e270-417a-9b3e-0074e45ddf6b,540abf33-5bac-43d3-af4b-13cbab48b02b,Credit Card,Success,1148.68
152c52ce-4550-4129-bbd8-4001862b559b,6ccb6d45-36fd-42e7-bd23-ef5a0e6af9b0,UPI,Refunded,853.67
